_id,album.artists,album.images,album.release_date,id,name,popularity,type
61b1eebb2dde1bd4a713049e,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3X142Vkr5308qgOpZXX3Hn""},""href"":""https://api.spotify.com/v1/artists/3X142Vkr5308qgOpZXX3Hn"",""id"":""3X142Vkr5308qgOpZXX3Hn"",""name"":""Olivier Cazier"",""type"":""artist"",""uri"":""spotify:artist:3X142Vkr5308qgOpZXX3Hn""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2734ae888f653d2d7bd06d2abe4"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e024ae888f653d2d7bd06d2abe4"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048514ae888f653d2d7bd06d2abe4"",""width"":64}]",2020-09-18,0A64VlPLZuN4VWy1BJwY5n,Obsession,52,estp
61b1eebb2dde1bd4a713049f,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7jXQfCP0xRnnind08ie0zT""},""href"":""https://api.spotify.com/v1/artists/7jXQfCP0xRnnind08ie0zT"",""id"":""7jXQfCP0xRnnind08ie0zT"",""name"":""Sorority Noise"",""type"":""artist"",""uri"":""spotify:artist:7jXQfCP0xRnnind08ie0zT""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273e12d49292f2f60a732a81a71"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02e12d49292f2f60a732a81a71"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851e12d49292f2f60a732a81a71"",""width"":64}]",2014-05-13,0F0bUjqrveFfAkLpZbVVkS,"Blonde Hair, Black Lungs",57,estp
61b1eebb2dde1bd4a71304a0,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK""},""href"":""https://api.spotify.com/v1/artists/20JZFwl6HVl6yg8a4H3ZqK"",""id"":""20JZFwl6HVl6yg8a4H3ZqK"",""name"":""Panic! At The Disco"",""type"":""artist"",""uri"":""spotify:artist:20JZFwl6HVl6yg8a4H3ZqK""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e020a8881b0d247346c3c447bf3"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048510a8881b0d247346c3c447bf3"",""width"":64}]",2005-09-27,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,75,estp
61b1eebb2dde1bd4a71304a1,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph""},""href"":""https://api.spotify.com/v1/artists/0e86yPdC41PGRkLp2Q1Bph"",""id"":""0e86yPdC41PGRkLp2Q1Bph"",""name"":""Mother Mother"",""type"":""artist"",""uri"":""spotify:artist:0e86yPdC41PGRkLp2Q1Bph""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e026d82586633548d5c122ee00c"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048516d82586633548d5c122ee00c"",""width"":64}]",2008-09-23,2kS6td1yvmpNgZTt1q5pQq,Hayloft,81,estp
61b1eebb2dde1bd4a71304a2,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2kc0DEfYci8CKkvQmnivj9""},""href"":""https://api.spotify.com/v1/artists/2kc0DEfYci8CKkvQmnivj9"",""id"":""2kc0DEfYci8CKkvQmnivj9"",""name"":""Destructo Disk"",""type"":""artist"",""uri"":""spotify:artist:2kc0DEfYci8CKkvQmnivj9""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273e60d8b87c173b458f4f67c10"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02e60d8b87c173b458f4f67c10"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851e60d8b87c173b458f4f67c10"",""width"":64}]",2018-08-01,75MALmx6EHZ9YLUaqRqa23,I Wish I Was A Riot Grrrl,55,estp
61b1eebb2dde1bd4a71304a3,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/62DKpfVgNt372d3Zz6TRc7""},""href"":""https://api.spotify.com/v1/artists/62DKpfVgNt372d3Zz6TRc7"",""id"":""62DKpfVgNt372d3Zz6TRc7"",""name"":""Teddy Hyde"",""type"":""artist"",""uri"":""spotify:artist:62DKpfVgNt372d3Zz6TRc7""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273b0cb0a0d42edaa23b1f4c8f0"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02b0cb0a0d42edaa23b1f4c8f0"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851b0cb0a0d42edaa23b1f4c8f0"",""width"":64}]",2018-04-02,1Y2583xYzwiEXDetAB7H1Q,Sex with a Ghost,71,estp
61b1eebb2dde1bd4a71304a4,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5R5MLOQbI4lb7GHYioPqoN""},""href"":""https://api.spotify.com/v1/artists/5R5MLOQbI4lb7GHYioPqoN"",""id"":""5R5MLOQbI4lb7GHYioPqoN"",""name"":""Mindless Self Indulgence"",""type"":""artist"",""uri"":""spotify:artist:5R5MLOQbI4lb7GHYioPqoN""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2739b8cb2bda5bae9b8354a9d89"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e029b8cb2bda5bae9b8354a9d89"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048519b8cb2bda5bae9b8354a9d89"",""width"":64}]",2013,1VdAWlvKSEe7nDd1zYok9O,Witness,54,estp
61b1eebb2dde1bd4a71304a5,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph""},""href"":""https://api.spotify.com/v1/artists/0e86yPdC41PGRkLp2Q1Bph"",""id"":""0e86yPdC41PGRkLp2Q1Bph"",""name"":""Mother Mother"",""type"":""artist"",""uri"":""spotify:artist:0e86yPdC41PGRkLp2Q1Bph""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e026d82586633548d5c122ee00c"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048516d82586633548d5c122ee00c"",""width"":64}]",2008-09-23,0VmREvheUiN0xgM5fJYQqp,Body,70,estp
61b1eebb2dde1bd4a71304a6,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5R5MLOQbI4lb7GHYioPqoN""},""href"":""https://api.spotify.com/v1/artists/5R5MLOQbI4lb7GHYioPqoN"",""id"":""5R5MLOQbI4lb7GHYioPqoN"",""name"":""Mindless Self Indulgence"",""type"":""artist"",""uri"":""spotify:artist:5R5MLOQbI4lb7GHYioPqoN""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ccb1ab81191b680b84a2e616"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ccb1ab81191b680b84a2e616"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ccb1ab81191b680b84a2e616"",""width"":64}]",2008-04-29,2JbBt7EID9Azxi9q15VRnO,Prescription,55,estp
61b1eebb2dde1bd4a71304a7,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7s3OoIocX1gTOnEvCg2VV8""},""href"":""https://api.spotify.com/v1/artists/7s3OoIocX1gTOnEvCg2VV8"",""id"":""7s3OoIocX1gTOnEvCg2VV8"",""name"":""McCafferty"",""type"":""artist"",""uri"":""spotify:artist:7s3OoIocX1gTOnEvCg2VV8""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02e993692743470c7ed913c2f7"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851e993692743470c7ed913c2f7"",""width"":64}]",2014-01-01,70uQzsAyJ1vmloywhrO0ss,Beachboy,69,estp
61b1eebb2dde1bd4a71304a8,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph""},""href"":""https://api.spotify.com/v1/artists/0e86yPdC41PGRkLp2Q1Bph"",""id"":""0e86yPdC41PGRkLp2Q1Bph"",""name"":""Mother Mother"",""type"":""artist"",""uri"":""spotify:artist:0e86yPdC41PGRkLp2Q1Bph""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e026d82586633548d5c122ee00c"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048516d82586633548d5c122ee00c"",""width"":64}]",2008-09-23,2y51QpLzI5qbWfCcSx9Tu1,Wrecking Ball,66,estp
61b1eebb2dde1bd4a71304a9,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5R5MLOQbI4lb7GHYioPqoN""},""href"":""https://api.spotify.com/v1/artists/5R5MLOQbI4lb7GHYioPqoN"",""id"":""5R5MLOQbI4lb7GHYioPqoN"",""name"":""Mindless Self Indulgence"",""type"":""artist"",""uri"":""spotify:artist:5R5MLOQbI4lb7GHYioPqoN""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ccb1ab81191b680b84a2e616"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ccb1ab81191b680b84a2e616"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ccb1ab81191b680b84a2e616"",""width"":64}]",2008-04-29,1OzBgu7EIcab8wxnpWB9Qu,Mastermind,51,estp
61b1eebb2dde1bd4a71304aa,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7lqaPghwYv2mE9baz5XQmL""},""href"":""https://api.spotify.com/v1/artists/7lqaPghwYv2mE9baz5XQmL"",""id"":""7lqaPghwYv2mE9baz5XQmL"",""name"":""Tally Hall"",""type"":""artist"",""uri"":""spotify:artist:7lqaPghwYv2mE9baz5XQmL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27325a5a1ed28871e8e53e62d59"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0225a5a1ed28871e8e53e62d59"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485125a5a1ed28871e8e53e62d59"",""width"":64}]",2011-06-21,3xpdefOloYCBXd3UR6MVyM,Turn the Lights Off,67,estp
61b1eebb2dde1bd4a71304ab,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6rniTPs9zN26kYnkPdFl1U""},""href"":""https://api.spotify.com/v1/artists/6rniTPs9zN26kYnkPdFl1U"",""id"":""6rniTPs9zN26kYnkPdFl1U"",""name"":""Sir Chloe"",""type"":""artist"",""uri"":""spotify:artist:6rniTPs9zN26kYnkPdFl1U""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273f6ab3aa52a1b776a859c9ec7"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02f6ab3aa52a1b776a859c9ec7"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851f6ab3aa52a1b776a859c9ec7"",""width"":64}]",2020-10-23,1iBljl6IFBU6OkUMJVKMbn,Animal,70,estp
61b1eebb2dde1bd4a71304ac,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph""},""href"":""https://api.spotify.com/v1/artists/0e86yPdC41PGRkLp2Q1Bph"",""id"":""0e86yPdC41PGRkLp2Q1Bph"",""name"":""Mother Mother"",""type"":""artist"",""uri"":""spotify:artist:0e86yPdC41PGRkLp2Q1Bph""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2734f2dc51d1c8453753af90ad0"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e024f2dc51d1c8453753af90ad0"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048514f2dc51d1c8453753af90ad0"",""width"":64}]",2007-05-08,1MOyN6opDPpLi3nTfgEcjS,Dirty Town,52,estp
61b1eebb2dde1bd4a71304ad,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2qU0jqxiFeXrw5NTV1bIQM""},""href"":""https://api.spotify.com/v1/artists/2qU0jqxiFeXrw5NTV1bIQM"",""id"":""2qU0jqxiFeXrw5NTV1bIQM"",""name"":""The Orion Experience"",""type"":""artist"",""uri"":""spotify:artist:2qU0jqxiFeXrw5NTV1bIQM""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273df30bfe435e2f385a93a29d5"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02df30bfe435e2f385a93a29d5"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851df30bfe435e2f385a93a29d5"",""width"":64}]",2006-01-01,08KTQSs3ickNki7FFTb6fY,The Cult of Dionysus,72,estp
61b1eebb2dde1bd4a71304ae,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7KeN0XX71T4fGysIYLB5J5""},""href"":""https://api.spotify.com/v1/artists/7KeN0XX71T4fGysIYLB5J5"",""id"":""7KeN0XX71T4fGysIYLB5J5"",""name"":""Destroy Boys"",""type"":""artist"",""uri"":""spotify:artist:7KeN0XX71T4fGysIYLB5J5""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273c0c277ce1a3cabb6371f5eca"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02c0c277ce1a3cabb6371f5eca"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851c0c277ce1a3cabb6371f5eca"",""width"":64}]",2018-10-19,43FtpuAePqILFhq4yrWeQu,Vixen,58,estp
61b1eebb2dde1bd4a71304af,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4llAOeA6kEF4ytaB2fsmcW""},""href"":""https://api.spotify.com/v1/artists/4llAOeA6kEF4ytaB2fsmcW"",""id"":""4llAOeA6kEF4ytaB2fsmcW"",""name"":""Lemon Demon"",""type"":""artist"",""uri"":""spotify:artist:4llAOeA6kEF4ytaB2fsmcW""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27361b3be79f762377a297b9e8c"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0261b3be79f762377a297b9e8c"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485161b3be79f762377a297b9e8c"",""width"":64}]",2014-11-02,6ibbHAoBrdqJxo345QGumd,A Mask of My Own Face,60,estp
61b1eebb2dde1bd4a71304b0,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5R5MLOQbI4lb7GHYioPqoN""},""href"":""https://api.spotify.com/v1/artists/5R5MLOQbI4lb7GHYioPqoN"",""id"":""5R5MLOQbI4lb7GHYioPqoN"",""name"":""Mindless Self Indulgence"",""type"":""artist"",""uri"":""spotify:artist:5R5MLOQbI4lb7GHYioPqoN""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2739fca40bcb8073b89d626aef0"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e029fca40bcb8073b89d626aef0"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048519fca40bcb8073b89d626aef0"",""width"":64}]",2005,3oZUlZMXkj51AyYG8lGaE7,Shut Me Up,62,estp
61b1eebb2dde1bd4a71304b1,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6blEmsLU25ewy8hHtgZaSL""},""href"":""https://api.spotify.com/v1/artists/6blEmsLU25ewy8hHtgZaSL"",""id"":""6blEmsLU25ewy8hHtgZaSL"",""name"":""Jazmin Bean"",""type"":""artist"",""uri"":""spotify:artist:6blEmsLU25ewy8hHtgZaSL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273eea4d8ef4ad2b9b0a7f00d37"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02eea4d8ef4ad2b9b0a7f00d37"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851eea4d8ef4ad2b9b0a7f00d37"",""width"":64}]",2020-11-11,0xLCawHAfE3tqlPWRvhT49,Saccharine,61,estp
61b1eebb2dde1bd4a71304b2,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0Raaw7kr1Vzat4ZvHzjsJR""},""href"":""https://api.spotify.com/v1/artists/0Raaw7kr1Vzat4ZvHzjsJR"",""id"":""0Raaw7kr1Vzat4ZvHzjsJR"",""name"":""I DONT KNOW HOW BUT THEY FOUND ME"",""type"":""artist"",""uri"":""spotify:artist:0Raaw7kr1Vzat4ZvHzjsJR""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273e9774ee3932efbc4c3d68e6b"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02e9774ee3932efbc4c3d68e6b"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851e9774ee3932efbc4c3d68e6b"",""width"":64}]",2018-08-24,37mfTcSlX60JtAvAETytGs,Choke,75,estp
61b1eebb2dde1bd4a71304b3,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6blEmsLU25ewy8hHtgZaSL""},""href"":""https://api.spotify.com/v1/artists/6blEmsLU25ewy8hHtgZaSL"",""id"":""6blEmsLU25ewy8hHtgZaSL"",""name"":""Jazmin Bean"",""type"":""artist"",""uri"":""spotify:artist:6blEmsLU25ewy8hHtgZaSL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273eea4d8ef4ad2b9b0a7f00d37"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02eea4d8ef4ad2b9b0a7f00d37"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851eea4d8ef4ad2b9b0a7f00d37"",""width"":64}]",2020-11-11,0lUSIaEhUApWIbru6IX21z,Worldwide Torture,54,estp
61b1eebb2dde1bd4a71304b4,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0Raaw7kr1Vzat4ZvHzjsJR""},""href"":""https://api.spotify.com/v1/artists/0Raaw7kr1Vzat4ZvHzjsJR"",""id"":""0Raaw7kr1Vzat4ZvHzjsJR"",""name"":""I DONT KNOW HOW BUT THEY FOUND ME"",""type"":""artist"",""uri"":""spotify:artist:0Raaw7kr1Vzat4ZvHzjsJR""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273d6dfb454b77efaccc1371d14"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02d6dfb454b77efaccc1371d14"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851d6dfb454b77efaccc1371d14"",""width"":64}]",2018-11-09,4hs2FbesB8qo6H5Berbikd,Absinthe,63,estp
61b1eebb2dde1bd4a71304b5,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph""},""href"":""https://api.spotify.com/v1/artists/0e86yPdC41PGRkLp2Q1Bph"",""id"":""0e86yPdC41PGRkLp2Q1Bph"",""name"":""Mother Mother"",""type"":""artist"",""uri"":""spotify:artist:0e86yPdC41PGRkLp2Q1Bph""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2730593d798ca1c1e45eedb1df6"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e020593d798ca1c1e45eedb1df6"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048510593d798ca1c1e45eedb1df6"",""width"":64}]",2011-03-15,6HSbHJSeDXW0nej0oSXSE1,The Stand,54,estp
61b1eebb2dde1bd4a71304b6,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2FRXiAz5Uz78LLLSwEUhLt""},""href"":""https://api.spotify.com/v1/artists/2FRXiAz5Uz78LLLSwEUhLt"",""id"":""2FRXiAz5Uz78LLLSwEUhLt"",""name"":""Miracle Musical"",""type"":""artist"",""uri"":""spotify:artist:2FRXiAz5Uz78LLLSwEUhLt""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2738fcbcb3e5252e5f98f515978"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e028fcbcb3e5252e5f98f515978"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048518fcbcb3e5252e5f98f515978"",""width"":64}]",2012,2aDk1KkyB7ieSwwEDXCHJg,The Mind Electric,58,estp
61b1eebb2dde1bd4a71304b7,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb""},""href"":""https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb"",""id"":""7FBcuc1gsnv6Y1nwFtNRCb"",""name"":""My Chemical Romance"",""type"":""artist"",""uri"":""spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0217f77fab7e8f18d5f9fee4a1"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485117f77fab7e8f18d5f9fee4a1"",""width"":64}]",2006-10-23,7j31rVgGX9Q2blT92VBEA0,Teenagers,85,estp
61b1eebb2dde1bd4a71304b8,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5fENlrINIVP0gJOtKxvORt""},""href"":""https://api.spotify.com/v1/artists/5fENlrINIVP0gJOtKxvORt"",""id"":""5fENlrINIVP0gJOtKxvORt"",""name"":""Call Me Karizma"",""type"":""artist"",""uri"":""spotify:artist:5fENlrINIVP0gJOtKxvORt""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ebc3ea9efe370f5461973b9d"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ebc3ea9efe370f5461973b9d"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ebc3ea9efe370f5461973b9d"",""width"":64}]",2019-07-26,7fBKbK8897K5V5zgr7ymIz,Rebels,68,estp
61b1eebb2dde1bd4a71304b9,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/05SdqPzK4m3k1ljK2wrTSP""},""href"":""https://api.spotify.com/v1/artists/05SdqPzK4m3k1ljK2wrTSP"",""id"":""05SdqPzK4m3k1ljK2wrTSP"",""name"":""Hobo Johnson"",""type"":""artist"",""uri"":""spotify:artist:05SdqPzK4m3k1ljK2wrTSP""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2733bf723a8f9cb66971812f472"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e023bf723a8f9cb66971812f472"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048513bf723a8f9cb66971812f472"",""width"":64}]",2019-09-13,3EY1vEkydU2oguC17jzhTZ,Typical Story,62,estp
61b1eebb2dde1bd4a71304ba,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N""},""href"":""https://api.spotify.com/v1/artists/1WgXqy2Dd70QQOU7Ay074N"",""id"":""1WgXqy2Dd70QQOU7Ay074N"",""name"":""AURORA"",""type"":""artist"",""uri"":""spotify:artist:1WgXqy2Dd70QQOU7Ay074N""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273d3a757231b119bacf68b3ec2"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02d3a757231b119bacf68b3ec2"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851d3a757231b119bacf68b3ec2"",""width"":64}]",2014,0TCmhnbMpw5zwPsTvlXTJi,Runaway,76,isfp
61b1eebb2dde1bd4a71304bb,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2hiq2iBnUik3mrOfEgRSpB""},""href"":""https://api.spotify.com/v1/artists/2hiq2iBnUik3mrOfEgRSpB"",""id"":""2hiq2iBnUik3mrOfEgRSpB"",""name"":""carolesdaughter"",""type"":""artist"",""uri"":""spotify:artist:2hiq2iBnUik3mrOfEgRSpB""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2734c45a78f4aeaf419f25135f5"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e024c45a78f4aeaf419f25135f5"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048514c45a78f4aeaf419f25135f5"",""width"":64}]",2020-11-23,7CFfqRW50ffULvBv7lfIIg,Violent,76,isfp
61b1eebb2dde1bd4a71304bc,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1gl0S9pS0Zw0qfa14rDD3D""},""href"":""https://api.spotify.com/v1/artists/1gl0S9pS0Zw0qfa14rDD3D"",""id"":""1gl0S9pS0Zw0qfa14rDD3D"",""name"":""Surf Curse"",""type"":""artist"",""uri"":""spotify:artist:1gl0S9pS0Zw0qfa14rDD3D""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2736e1b42c6839befe5498dbefc"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e026e1b42c6839befe5498dbefc"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048516e1b42c6839befe5498dbefc"",""width"":64}]",2015-05-10,3LKMTu8clGSAAfSA1IsA47,Goth Babe,57,isfp
61b1eebb2dde1bd4a71304bd,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2FdGoGN8SKxgxhUlP9aMDO""},""href"":""https://api.spotify.com/v1/artists/2FdGoGN8SKxgxhUlP9aMDO"",""id"":""2FdGoGN8SKxgxhUlP9aMDO"",""name"":""Mounika."",""type"":""artist"",""uri"":""spotify:artist:2FdGoGN8SKxgxhUlP9aMDO""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2732882d91037e3a89b54a103f1"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e022882d91037e3a89b54a103f1"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048512882d91037e3a89b54a103f1"",""width"":64}]",2017-06-24,3DYZKxjG8SZrWpVcoUilqQ,Cut My Hair,63,isfp
